2023-10-29 02:48:19: Check1 uid=8158_testtdc35,rid=203433,rname=testtdc35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0116422839100118,0.0116880103843184,0.0116924199924544,0.0116405407183265,0.0116746587732281
2023-10-29 02:48:20: Check1 uid=8000_testtdc14,rid=203427,rname=testtdc14,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0116751489878675,0.0116866791436827,0.0116379752664123,0.0116695695037792,0.0116709990141308
2023-10-29 02:48:20: Check1 uid=8020_testtdc30,rid=203415,rname=testtdc30,ip=116.107.19.110 疑似使用加速, 心跳时间差比例=0.0118640907374883,0.0118486517592897,0.0118214227041235,0.0118239855429604,0.0118569762284175
2023-10-29 02:48:21: Check1 uid=8002_testtdc12,rid=203422,rname=testtdc12,ip=171.242.16.82 疑似使用加速, 心跳时间差比例=0.0119476813903445,0.0119348236414069,0.0120011488216372,0.0118614972998703,0.0119394009140828
2023-10-29 02:48:21: Check1 uid=8010_testtdc19,rid=203426,rname=testtdc19,ip=171.233.17.118 疑似使用加速, 心跳时间差比例=0.0119871885419575,0.0119625611397433,0.0119820299282183,0.0119449266785033,0.0119965341086417
2023-10-29 02:48:21: Check1 uid=8022_testtdc26,rid=203441,rname=testtdc26,ip=116.107.20.102 疑似使用加速, 心跳时间差比例=0.0122104684551645,0.0121763198949011,0.0122347024170919,0.0121620644312952,0.0122600905690096
2023-10-29 03:03:28: Check1 uid=8005_testtdc09,rid=203435,rname=testtdc09,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0114672895661598,0.0114423554160435,0.0114432475039411,0.0114506965804234,0.0114492489235118
2023-10-29 03:03:28: Check1 uid=8015_testtdc21,rid=203430,rname=testtdc21,ip=171.234.26.43 疑似使用加速, 心跳时间差比例=0.0117146377930763,0.0117019716179106,0.011683221145953,0.011741183610537,0.0117223007860032
2023-10-29 03:03:30: Check1 uid=7997_testtdc05,rid=203413,rname=testtdc05,ip=116.97.60.206 疑似使用加速, 心跳时间差比例=0.0116093413370611,0.0116050043508956,0.0115836302438223,0.0115846684742421,0.011582663708816
2023-10-29 03:03:31: Check1 uid=8016_testtdc27,rid=203429,rname=testtdc27,ip=171.233.16.77 疑似使用加速, 心跳时间差比例=0.0114839849463426,0.0115115296052632,0.0115257345691185,0.0115285533516294,0.0114941364167174
2023-10-29 03:03:31: Check1 uid=8021_testtdc20,rid=203423,rname=testtdc20,ip=116.107.17.250 疑似使用加速, 心跳时间差比例=0.0114795388006184,0.0115136019736842,0.0115070172555464,0.0114912416322637,0.0114895725484396
2023-10-29 03:03:32: Check1 uid=8003_testtdc11,rid=203439,rname=testtdc11,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0115920304227384,0.011774911207577,0.0117388656324386,0.0117685718044,0.0117845264868592
2023-10-29 03:03:32: Check1 uid=8158_testtdc35,rid=203433,rname=testtdc35,ip=171.245.96.78 疑似使用加速, 心跳时间差比例=0.0116696084381818,0.0117245490273461,0.011604775844489,0.0116742185447859,0.0116677237549089
